text,merged_lexicon
)m',verb peal
lyh;,preposition
mn),adverb
lK,preposition with pronominal suffix
h);,P
)m',verb peal
ly';,preposition proclitic
mtry,numeral singular determined
wtlt',conjunction | numeral singular determined
qr)y,noun pl. emphatic
$my(,verb peal
ly;,preposition with pronominal suffix
mrb,preposition
w$mw)l,conjunction
