text,merged_lexicon
)y,conjunction
)yk),adverb
"""gwy",No data
"kwlw""",No data
wq),conjunction | adverb
(br,verb peal
(lh;,preposition with pronominal suffix
h)y,preposition independent
gbr),noun sg. emphatic
""")wty",No data
)tM,No data
"qwb(yM"";",No data
w)y,conjunction | conjunction
l),adverb
l);,adverb
