text,merged_lexicon
"""$l",No data
xbr,No data
hry,No data
hw),No data
"kxbr"";",No data
rb,noun sg. emphatic
hwn),No data
br,noun sg. abs. or construct
mnywmy,No data
zbN,verb peal
tkylt),noun sg. emphatic
m)yn$y bytyh,noun
