text,merged_lexicon
lhw,preposition
Tpy;,adverb
)m',verb peal
rb,noun sg. emphatic
pp);,No data
dyn),noun sg. emphatic
hw),preposition independent
dm(kb;,conjunction | verb pael
mtqyP,verb (h)aphel
lh,preposition with pronominal suffix
rb,noun sg. emphatic
hwn),No data
bryh,noun sg. emphatic
drb,preposition | noun sg. emphatic
