text,merged_lexicon
rb,noun sg. emphatic
)x),No data
wrbyn);,conjunction
xd,numeral singular absolute or construct
)sr,verb peal
wxd,conjunction | numeral singular absolute or construct
$)ry;,verb peal
whlkt),conjunction | noun sg. emphatic
