text,merged_lexicon
bysn),No data
)yql(,verb ethpeel
lmr gw)N;,preposition proclitic
)ytyw,verb (h)aphel
lyh,preposition with pronominal suffix
xmr),noun sg. emphatic
wl),conjunction | adverb
