text,merged_lexicon
)zl,verb peal
$yt,numeral singular absolute or construct
wqM,conjunction | verb peal
trty sry;,numeral singular absolute or construct
)zl,verb peal
$yt,numeral singular absolute or construct
wqM,conjunction | verb peal
