text,merged_lexicon
rbty,adjective singular determined
wml),conjunction | adjective
)cb(tyh,noun sg. emphatic
zwTrty,adjective singular determined
w$ty;,conjunction | verb peal
)m',verb peal
rb,noun sg. emphatic
pp);,No data
)n),preposition independent
(bdy,verb peal
kl,noun sg. abs. or construct
hny,preposition independent
wl),conjunction | adverb
)yts)y;,verb ethpaal
(d,conjunction
d)m',conjunction | verb peal
lyh,preposition
