text,merged_lexicon
lh,preposition with pronominal suffix
m(yqr);,adverb
)lm),conjunction
"""mkh",No data
$l,No data
"xll""",No data
hy),preposition independent
..;,No data
$)ny,verb peal
cpdyn),noun sg. emphatic
"""..;",No data
kmkh,No data
$l,No data
"xll""",No data
hy);,preposition independent
m)y,preposition independent
symnyh;,noun pl. emphatic
