text,merged_lexicon
ykyl,verb peal
lmymr,preposition with pronominal suffix | verb peal
ly';,preposition proclitic
q)y,verb peal
bry,noun sg. emphatic
))ygr);,noun sg. emphatic
)ynmy;,adverb
nqyT),verb peal
ly,preposition with pronominal suffix
zymn),noun sg. emphatic
lby dw)r;,preposition proclitic | noun sg. abs. or construct
