text,merged_lexicon
"""gd(w",No data
"wpyslw;""",No data
gly,verb peal
)d(tyh,noun sg. emphatic
dbh)y,conjunction | preposition with pronominal suffix | P
nyx),adjective singular absolute or construct
lyh;,preposition
wbh)y,conjunction | preposition with pronominal suffix | P
l),adverb
nyx),adjective singular absolute or construct
lyh;,preposition
