text,merged_lexicon
""")swryN;""",No data
)l),conjunction
m)y,preposition independent
)yt,V
lK,preposition with pronominal suffix
lmymr;,preposition with pronominal suffix | verb peal
"""psq""",No data
smk',verb peal
