text,merged_lexicon
mkll,conjunction
"""dkl",No data
)yswry,No data
hn)h,No data
b$)r,No data
")yswryN""",No data
pr$yhw,noun sg. emphatic
"""mwtr"";",No data
wmdq)m',conjunction | verb peal
lyh,preposition with pronominal suffix
wq),conjunction | adverb
mhdr,verb (h)aphel
lyh,preposition with pronominal suffix
