text,merged_lexicon
"""$xt""",No data
dydy(,conjunction | verb peal
$bxyh;,noun sg. emphatic
)ym),verb peal
mwdh,verb (h)aphel
lyh,preposition with pronominal suffix
r',No data
yhwdh,No data
lr',preposition proclitic
m)yr;,No data
cryk);,adjective singular absolute or construct
w)y,conjunction | conjunction
)$m(ynN,verb (h)aphel
bh);,preposition with pronominal suffix | preposition independent
bh),preposition with pronominal suffix | preposition independent
