text,merged_lexicon
)m',verb peal
rb);,No data
kl,noun sg. abs. or construct
lhdy,preposition independent
bz(',noun sg. emphatic
$ry;,adjective singular absolute or construct
dh)y,conjunction | preposition independent
gys),noun sg. emphatic
