text,merged_lexicon
"""bmy",No data
"ndh"";",No data
d)y,conjunction | conjunction
ktb,verb peal
rxmn),noun sg. emphatic
"""wThr;""",No data
hwh,verb peal
)myn),verb peal
"""wThr""",No data
bkl dhw);,preposition with pronominal suffix | noun sg. abs. or construct | conjunction | P
