text,merged_lexicon
)m',verb peal
rb,noun sg. emphatic
pp);,No data
kl,noun sg. abs. or construct
dbhdy,preposition | preposition independent
brz),preposition with pronominal suffix | noun sg. emphatic
)syr,adjective singular absolute or construct
