text,merged_lexicon
w)cTryK,conjunction | verb ethpeel
lmyktb,preposition with pronominal suffix | verb peal
"""wThr;""",No data
w)cTryK,conjunction | verb ethpeel
lmyktb,preposition with pronominal suffix | verb peal
