text,merged_lexicon
rhT,verb peal
)btryh,preposition with pronominal suffix
tlth,numeral singular determined
prsy;,noun pl. emphatic
w)yk),conjunction | adverb
d)mry;,conjunction | verb peal
prs),noun sg. emphatic
