text,merged_lexicon
hhw),preposition independent
gbr),noun sg. emphatic
d)m',conjunction | verb peal
lyh,preposition with pronominal suffix
lxbry';,preposition proclitic | noun sg. emphatic
)y,conjunction
mzbynn),verb pael
lh,preposition with pronominal suffix
lh)y,preposition proclitic | preposition independent
