text,merged_lexicon
trty;,numeral singular determined
xd),numeral singular absolute or construct
m$wM,preposition independent
"""xnyyh",No data
"bqrq("";",No data
wxd),conjunction | numeral singular absolute or construct
m$wM,conjunction
dmpqy(,verb (h)aphel
