text,merged_lexicon
w)l),conjunction | conjunction
)lyb),preposition independent
dr',preposition
y$m()l,No data
m)y;,preposition independent
my,conjunction
)mrynN,verb peal
"""m$m$yN",No data
"wmm$m$yN""",No data
gmyry,verb peal
