text,merged_lexicon
)m',verb peal
lyh,preposition with pronominal suffix
r',No data
)l(',No data
lhhw),preposition proclitic | preposition independent
sb);,noun sg. emphatic
ky{'},preposition independent
$rytwh,verb peal
l)ltr,adverb
