text,merged_lexicon
dqsbr;,conjunction | verb peal
(kbr),noun sg. emphatic
b$ykr',preposition with pronominal suffix | noun sg. emphatic
)$bw',verb (h)aphel
m$bx;,verb (h)aphel
)yb(y),verb ethpeel
lhw;,preposition
