text,merged_lexicon
)sr;,verb peal
wm)N,conjunction | preposition independent
d$)ry,conjunction | verb peal
$pyr,adjective singular absolute or construct
$ry;,adjective singular absolute or construct
m)N,preposition independent
d)sr,conjunction | verb peal
)m',verb peal
lK;,preposition with pronominal suffix
