text,merged_lexicon
rbh,No data
br,noun sg. abs. or construct
yrmyh,No data
l)tryN;,preposition proclitic | noun sg. emphatic
w)t),conjunction | verb peal
w)yty,conjunction | verb (h)aphel
mtnyt),noun sg. emphatic
