text,merged_lexicon
d(tyh;,noun sg. emphatic
"""l)",No data
"psq""",No data
l),adverb
smk),verb peal
d(tyh;,noun sg. emphatic
ldydy,preposition with pronominal suffix
nmy;,adverb
