text,merged_lexicon
"""$wtpwt"";",No data
m(yqr),adverb
m)y,preposition independent
sbr;,verb peal
wlbswP,conjunction | noun
m)y,preposition independent
sbr;,verb peal
m(yqr),adverb
sbr,verb peal
"""y$r)l""",No data
