text,merged_lexicon
"""kr$wt",No data
"hrbyM""",No data
dmy;,verb peal
psyq ry$yh,noun sg. emphatic
plygy,verb peal
bh,preposition with pronominal suffix
rb,noun sg. emphatic
)x),No data
