text,merged_lexicon
lkw,preposition proclitic
dr',conjunction
)sr;,verb peal
wmnw;,conjunction | R
lwy;,No data
$tyt);,noun sg. emphatic
rb,No data
$)ry;,verb peal
)bwh,noun sg. emphatic
d$mw)l,preposition
wlwy,conjunction
)sry;,verb peal
