text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
mh,"Masekhet: 5330025, Page: 17, Side: d, Line: 15, Word: 0",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?,0.6574795469931498,17,,15
d)y$t(y,"Masekhet: 5330025, Page: 17, Side: d, Line: 15, Word: 1",verb Dt,c,,,,to narrate a story (false or otherwise!),"to play, sport",,,דאישתעי,d_ d_ c,verb ethpaal | conjunction,"to narrate a story (false or otherwise!) | to play, sport",1.2495553694163004,17,,15
qryy),"Masekhet: 5330025, Page: 17, Side: d, Line: 15, Word: 2",noun sg. emphatic,,,,,biblical verse,,,,קרייא,qrh,noun sg. emphatic,biblical verse,0.09638443620841987,17,,15
)y$t(yt,"Masekhet: 5330025, Page: 17, Side: d, Line: 15, Word: 3",verb Dt,,,,,to narrate a story (false or otherwise!),"to play, sport",,,אישתעית,$(y,verb ethpaal,"to narrate a story (false or otherwise!) | to play, sport",0.01606407270140331,17,,15
mtnyt),"Masekhet: 5330025, Page: 17, Side: d, Line: 15, Word: 4",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,17,,15
yyb),"Masekhet: 5330025, Page: 17, Side: d, Line: 16, Word: 0",V,,,,,it (f.) is,,,,ייבא,yybh yybh I01 C,V,it (f.) is,0.03212814540280662,17,,16
kyy,"Masekhet: 5330025, Page: 17, Side: d, Line: 16, Word: 1",P01 C,p02,,,,that one (f.),like,,,כיי,k_,preposition independent (h)aphel | preposition with pronominal suffix,that one (f.) | like,0.41881332400087207,17,,16
dr',"Masekhet: 5330025, Page: 17, Side: d, Line: 16, Word: 2",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,17,,16
ywxnN,"Masekhet: 5330025, Page: 17, Side: d, Line: 16, Word: 3",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,17,,16
"""$kN","Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 0",No data,,,,,,,,,שכן,None,No data,,23.98480797695953,17,,35
hw),"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 1",No data,,,,,,,,,הוא,None,No data,,23.98480797695953,17,,35
kwtb,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 2",No data,,,,,,,,,כותב,None,No data,,23.98480797695953,17,,35
lh,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 3",No data,,,,,,,,,לה,None,No data,,23.98480797695953,17,,35
w)xrN,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 4",No data,,,,,,,,,ואחרן,None,No data,,23.98480797695953,17,,35
dy,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 5",No data,,,,,,,,,די,None,No data,,23.98480797695953,17,,35
)tyyN,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 6",No data,,,,,,,,,אתיין,None,No data,,23.98480797695953,17,,35
ly,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 7",No data,,,,,,,,,לי,None,No data,,23.98480797695953,17,,35
(lK,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 8",No data,,,,,,,,,עלך,None,No data,,23.98480797695953,17,,35
mN,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 9",No data,,,,,,,,,מן,None,No data,,23.98480797695953,17,,35
qdmt,"Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 10",No data,,,,,,,,,קדמת,None,No data,,23.98480797695953,17,,35
"dn)""","Masekhet: 5330025, Page: 17, Side: d, Line: 35, Word: 11",No data,,,,,,,,,דנא,None,No data,,23.98480797695953,17,,35
m)N,"Masekhet: 5330025, Page: 17, Side: d, Line: 50, Word: 0",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,17,,50
tn),"Masekhet: 5330025, Page: 17, Side: d, Line: 50, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,17,,50
"""xd$h","Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 0",No data,,,,,,,,,חדשה,None,No data,,23.98480797695953,17,,51
r',"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 1",No data,,,,,,,,,ר',None,No data,,23.98480797695953,17,,51
"l(zr""","Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 2",No data,,,,,,,,,לעזר,None,No data,,23.98480797695953,17,,51
dhw),"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 3",c,P01 C,,,,he,,,,דהוא,hw),conjunction | preposition independent (h)aphel,he,0.6001078587738523,17,,51
dry$,"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 4",verb G,,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,דריש,dr$,verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek",0.09523700244403392,17,,51
lh,"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 5",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,17,,51
""")l","Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 6",No data,,,,,,,,,אל,None,No data,,23.98480797695953,17,,51
kly,"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 7",No data,,,,,,,,,כלי,None,No data,,23.98480797695953,17,,51
xr$,"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 8",No data,,,,,,,,,חרש,None,No data,,23.98480797695953,17,,51
(l,"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 9",No data,,,,,,,,,על,None,No data,,23.98480797695953,17,,51
myM,"Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 10",No data,,,,,,,,,מים,None,No data,,23.98480797695953,17,,51
"xyyM""","Masekhet: 5330025, Page: 17, Side: d, Line: 51, Word: 11",No data,,,,,,,,,חיים,None,No data,,23.98480797695953,17,,51
nyx),"Masekhet: 5330025, Page: 17, Side: d, Line: 52, Word: 0",A01,,,,,quiet,,,,ניחא,nyx,adjective singular absolute or construct,quiet,0.03327557916719257,17,,52
tmN,"Masekhet: 5330025, Page: 17, Side: d, Line: 52, Word: 1",X,,,,,there,,,,תמן,tmn tmn a01 C,X,there,0.33275579167192576,17,,52
dhw),"Masekhet: 5330025, Page: 17, Side: d, Line: 52, Word: 2",c,P01 C,,,,he,,,,דהוא,hw),conjunction | preposition independent (h)aphel,he,0.6001078587738523,17,,52
dry$,"Masekhet: 5330025, Page: 17, Side: d, Line: 52, Word: 3",verb G,,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,דריש,dr$,verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek",0.09523700244403392,17,,52
""")l","Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 0",No data,,,,,,,,,אל,None,No data,,23.98480797695953,17,,53
kly,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 1",No data,,,,,,,,,כלי,None,No data,,23.98480797695953,17,,53
xr$,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 2",No data,,,,,,,,,חרש,None,No data,,23.98480797695953,17,,53
(l,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 3",No data,,,,,,,,,על,None,No data,,23.98480797695953,17,,53
myM,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 4",No data,,,,,,,,,מים,None,No data,,23.98480797695953,17,,53
"xyyM""","Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 5",No data,,,,,,,,,חיים,None,No data,,23.98480797695953,17,,53
hk),"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 6",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here,0.23981365675666372,17,,53
mh,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 7",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?,0.6574795469931498,17,,53
)yt,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 8",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,17,,53
lK,"Masekhet: 5330025, Page: 17, Side: d, Line: 53, Word: 9",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,17,,53
mh,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 0",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?,0.6574795469931498,18,,05
dmr,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,18,,05
"""k$r""","Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 2",No data,,,,,,,,,כשר,None,No data,,23.98480797695953,18,,05
hd),"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 3",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,18,,05
r',"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,18,,05
ywdh,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 5",PN Personal name,,,,,,,,,יודה,ywdh,proper name Personal name,,0.11015364138105127,18,,05
wr',"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 6",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also",5.046413695769412,18,,05
l(zr,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 7",PN Personal name,,,,,,,,,לעזר,l(zr,proper name Personal name,,0.12277541278929674,18,,05
mwdy,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 8",verb C,,,,,to praise,to confess,"to consent, acknowledge",,מודי,ydy,verb (h)aphel,"to praise | to confess | to consent, acknowledge",0.12277541278929674,18,,05
byh,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 9",p02 C,,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix (h)aphel,"in, with",0.9512225906759533,18,,05
wm)N,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 10",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also",5.046413695769412,18,,05
dmr,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 11",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,18,,05
"""pswl""","Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 12",No data,,,,,,,,,פסול,None,No data,,23.98480797695953,18,,05
hd),"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 13",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,18,,05
lyt,"Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 14",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,18,,05
"""r'","Masekhet: 5330025, Page: 18, Side: a, Line: 05, Word: 15",No data,,,,,,,,,ר',None,No data,,23.98480797695953,18,,05
ywdh,"Masekhet: 5330025, Page: 18, Side: a, Line: 06, Word: 0",No data,,,,,,,,,יודה,None,No data,,23.98480797695953,18,,06
wr',"Masekhet: 5330025, Page: 18, Side: a, Line: 06, Word: 1",No data,,,,,,,,,ור',None,No data,,23.98480797695953,18,,06
"l(zr""","Masekhet: 5330025, Page: 18, Side: a, Line: 06, Word: 2",No data,,,,,,,,,לעזר,None,No data,,23.98480797695953,18,,06
mwdyy,"Masekhet: 5330025, Page: 18, Side: a, Line: 06, Word: 3",verb C,,,,,to praise,to confess,"to consent, acknowledge",,מודיי,ydy,verb (h)aphel,"to praise | to confess | to consent, acknowledge",0.12277541278929674,18,,06
bh,"Masekhet: 5330025, Page: 18, Side: a, Line: 06, Word: 4",p02 C,,,,,"in, with",,,,בה,b_,preposition with pronominal suffix (h)aphel,"in, with",0.9512225906759533,18,,06
)kN,"Masekhet: 5330025, Page: 18, Side: a, Line: 36, Word: 0",a01 C,,,,,"so, thus",,,,אכן,hkyn,a01 (h)aphel,"so, thus",0.18588426983052403,18,,36
)t)mrt,"Masekhet: 5330025, Page: 18, Side: a, Line: 36, Word: 1",verb Gt,,,,,to be said,"to be ordered, commanded",,,אתאמרת,)mr,verb ethpeel,"to be said | to be ordered, commanded",4.212229349060825,18,,36
)yt,"Masekhet: 5330025, Page: 18, Side: a, Line: 42, Word: 0",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,18,,42
tnyy,"Masekhet: 5330025, Page: 18, Side: a, Line: 42, Word: 1",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna,0.06884602586315705,18,,42
tny,"Masekhet: 5330025, Page: 18, Side: a, Line: 42, Word: 2",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,18,,42
"""byN""","Masekhet: 5330025, Page: 18, Side: a, Line: 42, Word: 3",No data,,,,,,,,,בין,None,No data,,23.98480797695953,18,,42
"""tnyyN","Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 0",No data,,,,,,,,,תניין,None,No data,,23.98480797695953,18,,43
byN,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 1",No data,,,,,,,,,בין,None,No data,,23.98480797695953,18,,43
$bw(wt,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 2",No data,,,,,,,,,שבועות,None,No data,,23.98480797695953,18,,43
"m(kbyN""","Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 3",No data,,,,,,,,,מעכבין,None,No data,,23.98480797695953,18,,43
)yt,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 4",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,18,,43
tnyy,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 5",N,,,,,tanna,,,,תניי,tnyy#2 tnyy#2 noun sg. abs. or construct,noun,tanna,0.06884602586315705,18,,43
tny,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 6",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,18,,43
"""$bw(wt","Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 7",No data,,,,,,,,,שבועות,None,No data,,23.98480797695953,18,,43
m(kbwt,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 8",No data,,,,,,,,,מעכבות,None,No data,,23.98480797695953,18,,43
tnyyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 9",No data,,,,,,,,,תניין,None,No data,,23.98480797695953,18,,43
)ynN,"Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 10",No data,,,,,,,,,אינן,None,No data,,23.98480797695953,18,,43
"m(kbyN""","Masekhet: 5330025, Page: 18, Side: a, Line: 43, Word: 11",No data,,,,,,,,,מעכבין,None,No data,,23.98480797695953,18,,43
hwwN,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,18,,44
b(yy,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 1",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעיי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,18,,44
mymr,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,18,,44
m)N,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 3",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,18,,44
dmr,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 4",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,18,,44
"""byN","Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 5",No data,,,,,,,,,בין,None,No data,,23.98480797695953,18,,44
tnyyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 6",No data,,,,,,,,,תניין,None,No data,,23.98480797695953,18,,44
byN,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 7",No data,,,,,,,,,בין,None,No data,,23.98480797695953,18,,44
$bw(wt,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 8",No data,,,,,,,,,שבועות,None,No data,,23.98480797695953,18,,44
"m(kbyN""","Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 9",No data,,,,,,,,,מעכבין,None,No data,,23.98480797695953,18,,44
)yt,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 10",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,18,,44
lyh,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 11",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,18,,44
"""xwqh","Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 12",No data,,,,,,,,,חוקה,None,No data,,23.98480797695953,18,,44
twrh,"Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 13",No data,,,,,,,,,תורה,None,No data,,23.98480797695953,18,,44
"m(kb""","Masekhet: 5330025, Page: 18, Side: a, Line: 44, Word: 14",No data,,,,,,,,,מעכב,None,No data,,23.98480797695953,18,,44
wm)N,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 0",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also",5.046413695769412,18,,45
dmr,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,18,,45
"""$bw(wt","Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 2",No data,,,,,,,,,שבועות,None,No data,,23.98480797695953,18,,45
m(kbwt,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 3",No data,,,,,,,,,מעכבות,None,No data,,23.98480797695953,18,,45
wtnyyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 4",No data,,,,,,,,,ותניין,None,No data,,23.98480797695953,18,,45
)ynN,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 5",No data,,,,,,,,,אינן,None,No data,,23.98480797695953,18,,45
"m(kbyN""","Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 6",No data,,,,,,,,,מעכבין,None,No data,,23.98480797695953,18,,45
lyt,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 7",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,18,,45
lyh,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 8",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,18,,45
(wd,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 9",a01 C,,,,,still; again,,,,עוד,(wd,a01 (h)aphel,still; again,0.043602483046666134,18,,45
hw),"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 10",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,18,,45
)yt,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 11",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,18,,45
lyh,"Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 12",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,18,,45
""")l)""","Masekhet: 5330025, Page: 18, Side: a, Line: 45, Word: 13",No data,,,,,,,,,אלא,None,No data,,23.98480797695953,18,,45
"""$)ynN","Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 0",No data,,,,,,,,,שאינן,None,No data,,23.98480797695953,18,,46
(l,"Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 1",No data,,,,,,,,,על,None,No data,,23.98480797695953,18,,46
"sdr""","Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 2",No data,,,,,,,,,סדר,None,No data,,23.98480797695953,18,,46
w)tyyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 3",verb G,c,,,,to come,to occur; w.,: to befall,to be fitting,ואתיין,w_,verb peal | conjunction,to come | to occur; w. | : to befall | to be fitting,5.046413695769412,18,,46
)ylyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 4",R,,,,,these (m. and f.),,,,אילין,)ylyyn )ylyyn P01 C,R,these (m. and f.),0.2593200307512249,18,,46
plwgt),"Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 5",noun pl. emphatic,,,,,half,,,,פלוגתא,plgw,noun pl. emphatic,half,0.051634519397367795,18,,46
kh{k}<l>yN,"Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 6",P01,p02,,,,these,like,,,כהלין,k_,preposition independent | preposition with pronominal suffix,these | like,0.41881332400087207,18,,46
plwgt),"Masekhet: 5330025, Page: 18, Side: a, Line: 46, Word: 7",noun pl. emphatic,,,,,half,,,,פלוגתא,plgw,noun pl. emphatic,half,0.051634519397367795,18,,46
hk),"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 0",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here,0.23981365675666372,18,,59
)t,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 1",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.),0.34881986437332907,18,,59
)mr,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,18,,59
"""kl","Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 3",No data,,,,,,,,,כל,None,No data,,23.98480797695953,18,,59
dbr,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 4",No data,,,,,,,,,דבר,None,No data,,23.98480797695953,18,,59
$hw),"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 5",No data,,,,,,,,,שהוא,None,No data,,23.98480797695953,18,,59
"ktlw$""","Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 6",No data,,,,,,,,,כתלוש,None,No data,,23.98480797695953,18,,59
whk),"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 7",a01 C,c,,,,here,"and, also",,,והכא,w_,a01 (h)aphel | conjunction,"here | and, also",5.046413695769412,18,,59
)m',"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 8",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,18,,59
hkyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 9",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus",0.18588426983052403,18,,59
)m',"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,18,,59
lyh,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 11",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,18,,59
$nyyh,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 12",verb G,,,,,to be different,to go away,,,שנייה,$ny,verb peal,to be different | to go away,0.03557044669596448,18,,59
hy),"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 13",P01 C,,,,,she,,,,היא,hy),preposition independent (h)aphel,she,0.36717880460350427,18,,59
hk)...,"Masekhet: 5330025, Page: 18, Side: a, Line: 59, Word: 14",X,,,,,here,,,,הכא,hk) hk) a01,X,here,0.0011474337643859508,18,,59
typtr,"Masekhet: 5330025, Page: 18, Side: a, Line: 63, Word: 0",verb Gt,,,,,to be explained,,,,תיפתר,ptr,verb ethpeel,to be explained,0.14228178678385792,18,,63
khdyN,"Masekhet: 5330025, Page: 18, Side: a, Line: 63, Word: 1",R,p02,,,,this (m.),like,,,כהדין,k_,R | preposition with pronominal suffix,this (m.) | like,0.41881332400087207,18,,63
tnyy),"Masekhet: 5330025, Page: 18, Side: a, Line: 63, Word: 2",N,,,,,tanna,,,,תנייא,tnyy#2 tnyy#2 noun sg. emphatic,noun,tanna,0.08032036350701656,18,,63
dtny,"Masekhet: 5330025, Page: 18, Side: a, Line: 63, Word: 3",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,18,,63
^)yN,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 0",c,,,,,if,,,,אין,)yn )yn c,conjunction,if,0.327018622849996,18,,04
mN,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,18,,04
hdyN^,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 2",R,,,,,this (m.),,,,הדין,hdyn hdyn P01 C,R,this (m.),0.09867930373719178,18,,04
""")mN""","Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 3",No data,,,,,,,,,אמן,None,No data,,23.98480797695953,18,,04
$bw(h,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 4",noun sg. abs. or construct,,,,,oath,,,,שבועה,$bw(h,noun sg. abs. or construct,oath,0.004589735057543803,18,,04
lyt,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 5",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,18,,04
$m(,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 6",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen,0.4142235889433282,18,,04
mynh,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 7",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from,1.6362405480143658,18,,04
klwM,"Masekhet: 5330025, Page: 18, Side: b, Line: 04, Word: 8",P01,,,,,something,,,,כלום,klwm,preposition independent,something,0.14916638937017362,18,,04
wyyd),"Masekhet: 5330025, Page: 18, Side: b, Line: 05, Word: 0",P01 C,c,,,,which one (f.),"and, also",,,ויידא,w_,preposition independent (h)aphel | conjunction,"which one (f.) | and, also",5.046413695769412,18,,05
