text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
lgbyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 6",p02 C,,,,,"towards, next to",,,,לגביה,lgby,preposition with pronominal suffix (h)aphel,"towards, next to",0.14228178678385792,20,,58
bxlwq),"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 7",p02,noun sg. emphatic,,,,"in, with",shirt,,,בחלוקא,xlwq,preposition with pronominal suffix | noun sg. emphatic,"in, with | shirt",0.003442301293157852,20,,58
dkytn),"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 8",p,N,,,,linen; flax,,,,דכיתנא,kytn kytn noun sg. emphatic,preposition | noun,linen; flax,0.005737168821929754,20,,58
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,58
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 10",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,58
xzwr,"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 11",verb G,,,,,to return (intrans.),(as co-verb) to do something again,to return (trans.),,חזור,xzr,verb peal,to return (intrans.) | (as co-verb) to do something again | to return (trans.),0.18014710100859427,20,,58
wlbw$,"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 12",verb G,c,,,,to clothe oneself with something,"(p.p.) clothed, wearing",(of the garment itself) to clothe,,ולבוש,w_,verb peal | conjunction,"to clothe oneself with something | (p.p.) clothed, wearing | (of the garment itself) to clothe",5.046413695769412,20,,58
xlwqK,"Masekhet: 5330034, Page: 20, Side: c, Line: 58, Word: 13",noun sg. emphatic,,,,,shirt,,,,חלוקך,xlwq,noun sg. emphatic,shirt,0.003442301293157852,20,,58
d(mr),"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 0",noun sg. emphatic,p,,,,wool,,,,דעמרא,d_ d_ p,noun sg. emphatic | preposition,wool,0.49454395245034477,20,,59
m$wM,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 1",p01 C,,,,,because of,,,,משום,m$wm,preposition independent (h)aphel,because of,0.03557044669596448,20,,59
"""mlK","Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 2",No data,,,,,,,,,מלך,None,No data,,23.98480797695953,20,,59
bywpyw,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 3",No data,,,,,,,,,ביופיו,None,No data,,23.98480797695953,20,,59
"wgw'""","Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 4",No data,,,,,,,,,וגו',None,No data,,23.98480797695953,20,,59
my npq,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 5",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",מי נפק,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for",0.33275579167192576,20,,59
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,59
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 7",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,59
)yyty,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 8",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,אייתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms",0.7561588507303416,20,,59
(T(mh,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 9",noun sg. emphatic,,,,,(??),,,,עטעמה,(T(m,noun sg. emphatic,(??),0.0011474337643859508,20,,59
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,59
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 11",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,59
$lx,"Masekhet: 5330034, Page: 20, Side: c, Line: 59, Word: 12",verb G,,,,,"to send (something or someone, but see note)","to send word; order, summon","to put out, begin use of",p.p. : to appear out of nowhere(?),שלח,$lx,verb peal,"to send (something or someone, but see note) | to send word; order, summon | to put out, begin use of | p.p. : to appear out of nowhere(?)",0.11933311149613889,20,,59
w)yyty,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 0",verb C,c,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,ואייתי,w_,verb (h)aphel | conjunction,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms",5.046413695769412,20,,60
lK,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 1",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,60
mnxM,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 2",PN Personal name,,,,,,,,,מנחם,mnxM,proper name Personal name,,0.009179470115087606,20,,60
Tlm<y>),"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 3",A02,,,,,(??),,,,טלמיא,Tlmyy,adjective singular determined,(??),0.0011474337643859508,20,,60
dkt',"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 4",c,verb G,,,,to write,to draw,,,דכת',ktb,conjunction | verb peal,to write | to draw,0.162935594542805,20,,60
"""wtwrt","Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 5",No data,,,,,,,,,ותורת,None,No data,,23.98480797695953,20,,60
xsd,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 6",No data,,,,,,,,,חסד,None,No data,,23.98480797695953,20,,60
(l,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 7",No data,,,,,,,,,על,None,No data,,23.98480797695953,20,,60
"l$wnh""","Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 8",No data,,,,,,,,,לשונה,None,No data,,23.98480797695953,20,,60
my npq,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 9",c,verb G,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",מי נפק,npq,conjunction | verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for",0.33275579167192576,20,,60
xm),"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 10",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמא,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully",0.395864648713153,20,,60
r',"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,60
xnynh,"Masekhet: 5330034, Page: 20, Side: c, Line: 60, Word: 12",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,,0.1262177140824546,20,,60
br,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 0",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,20,,61
sysy,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 1",PN Personal name,,,,,,,,,סיסי,sysy,proper name Personal name,,0.004589735057543803,20,,61
mpc(,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 2",verb D,,,,,to split into pieces,,,,מפצע,pc(,verb pael,to split into pieces,0.0011474337643859508,20,,61
qysyN,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 3",noun pl. absolute,,,,,wood,,,,קיסין,qys,noun pl. absolute,wood,0.008032036350701655,20,,61
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,61
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,61
r',"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,61
lyt,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 7",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,20,,61
hw),"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 8",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,20,,61
"""kbwdK""","Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 9",No data,,,,,,,,,כבודך,None,No data,,23.98480797695953,20,,61
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,61
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 11",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,61
wmh,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 12",P01 C,c,,,,what?,"and, also",,,ומה,w_,preposition independent (h)aphel | conjunction,"what? | and, also",5.046413695769412,20,,61
ny(byd,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 13",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,ניעביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,20,,61
wlyt,"Masekhet: 5330034, Page: 20, Side: c, Line: 61, Word: 14",verb G,c,,,,,,,,ולית,w_,verb peal | conjunction,,5.046413695769412,20,,61
ly,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 0",p02 C,,,,,,,,,לי,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,62
m)N,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 1",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,20,,62
dm$m$yny,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 2",verb D,c,,,,"to serve (a person or the like), minister to",to spend time performing one's function,+,": to lie with, copulate (said of either sex)",דמשמשיני,d_ d_ c,verb pael | conjunction,"to serve (a person or the like), minister to | to spend time performing one's function | + | : to lie with, copulate (said of either sex)",1.2495553694163004,20,,62
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,62
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 4",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,62
)yN,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 5",c,,,,,if,,,,אין,)yn )yn c,conjunction,if,0.327018622849996,20,,62
l),"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 6",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,20,,62
hwh,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 7",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,20,,62
lK,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 8",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,62
m)N,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 9",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,20,,62
dm$m$K,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 10",verb D,c,,,,"to serve (a person or the like), minister to",to spend time performing one's function,+,": to lie with, copulate (said of either sex)",דמשמשך,d_ d_ c,verb pael | conjunction,"to serve (a person or the like), minister to | to spend time performing one's function | + | : to lie with, copulate (said of either sex)",1.2495553694163004,20,,62
l),"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 11",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,20,,62
mqblh,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 12",verb D,,,,,"to receive, to accept",idioms:,,,מקבלה,qbl,verb pael,"to receive, to accept | idioms:",0.0814677972714025,20,,62
(lK,"Masekhet: 5330034, Page: 20, Side: c, Line: 62, Word: 13",p02 C,,,,,upon; against; to,,,,עלך,(l,preposition with pronominal suffix (h)aphel,upon; against; to,0.9638443620841988,20,,62
mtmnyy),"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 0",verb Dt,,,,,to be appointed,to be ordained,,,מתמנייא,mny,verb ethpaal,to be appointed | to be ordained,0.036717880460350426,20,,63
tyrgM,"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 1",verb quad,,,,,to translate,"to explain, describe in detail",to speak at length,,תירגם,trgm,verb quad,"to translate | to explain, describe in detail | to speak at length",0.011474337643859508,20,,63
ywsy,"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 2",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,20,,63
m(wny<)>,"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 3",A02 C,,,,,of Maon,,,,מעוניא,m(wny,adjective singular determined (h)aphel,of Maon,0.0022948675287719016,20,,63
bkny$t),"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 4",p02,noun sg. emphatic,,,,"in, with",assembling,,,בכנישתא,kny$h,preposition with pronominal suffix | noun sg. emphatic,"in, with | assembling",0.03557044669596448,20,,63
bTybryh,"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 5",GN Geographic name,p02,,,,"in, with",,,,בטיבריה,b_,geographical name Geographic name | preposition with pronominal suffix,"in, with",0.9512225906759533,20,,63
"""$m(w","Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 6",No data,,,,,,,,,שמעו,None,No data,,23.98480797695953,20,,63
z)t,"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 7",No data,,,,,,,,,זאת,None,No data,,23.98480797695953,20,,63
"hkhnyM""","Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 8",No data,,,,,,,,,הכהנים,None,No data,,23.98480797695953,20,,63
lmh,"Masekhet: 5330034, Page: 20, Side: c, Line: 63, Word: 9",c,,,,,why?,,,,למה,lmh lmh a01 C,conjunction,why?,0.06425629080561324,20,,63
lyt,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 0",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,20,,64
)twN,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 1",R,,,,,you (m. pl.),,,,אתון,)twn )twn P01 C,R,you (m. pl.),0.07114089339192896,20,,64
l(yN,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 2",verb G,,,,,to work hard,to be weary,to tire out (!),,לעין,l(y,verb peal,to work hard | to be weary | to tire out (!),0.018358940230175213,20,,64
b)wryyt',"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 3",N,p02,,,,"law, teaching; the Torah","in, with",,,באוריית',b_,noun | preposition with pronominal suffix,"law, teaching; the Torah | in, with",0.9512225906759533,20,,64
l),"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 4",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,20,,64
yhbyt,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 5",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהבית,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to",0.32013402026368026,20,,64
lkwN,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 6",p02 C,,,,,,,,,לכון,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,64
k'd,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 7",s01,s01,,,,4th letter of alphabet,11th letter of the alphabet,,,כ'ד,k,s01 | s01,4th letter of alphabet | 11th letter of the alphabet,0.003442301293157852,20,,64
mtnt),"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 8",noun pl. emphatic,,,,,gift,,,,מתנתא,mtnh,noun pl. emphatic,gift,0.011474337643859508,20,,64
)m',"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,64
lyh,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 10",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,64
l),"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 11",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,20,,64
yhbyN,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 12",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהבין,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to",0.32013402026368026,20,,64
lN,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 13",p02 C,,,,,,,,,לן,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,64
klwM,"Masekhet: 5330034, Page: 20, Side: c, Line: 64, Word: 14",P01,,,,,something,,,,כלום,klwm,preposition independent,something,0.14916638937017362,20,,64
"""whq$ybw","Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 0",No data,,,,,,,,,והקשיבו,None,No data,,23.98480797695953,20,,01
byt,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 1",No data,,,,,,,,,בית,None,No data,,23.98480797695953,20,,01
"y$'""","Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 2",No data,,,,,,,,,יש',None,No data,,23.98480797695953,20,,01
lmh,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 3",c,,,,,why?,,,,למה,lmh lmh a01 C,conjunction,why?,0.06425629080561324,20,,01
lyt,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 4",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,20,,01
)twN,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 5",R,,,,,you (m. pl.),,,,אתון,)twn )twn P01 C,R,you (m. pl.),0.07114089339192896,20,,01
yhbyN,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 6",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהבין,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to",0.32013402026368026,20,,01
k'd,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 7",s01,s01,,,,4th letter of alphabet,11th letter of the alphabet,,,כ'ד,k,s01 | s01,4th letter of alphabet | 11th letter of the alphabet,0.003442301293157852,20,,01
mtnt),"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 8",noun pl. emphatic,,,,,gift,,,,מתנתא,mtnh,noun pl. emphatic,gift,0.011474337643859508,20,,01
dpqydyt,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 9",c,verb D,,,,to command (person),"to install, to appoint",to leave someone by testament,concerning?,דפקידית,pqd,conjunction | verb pael,"to command (person) | to install, to appoint | to leave someone by testament | concerning?",0.08605753232894632,20,,01
ytkwN,"Masekhet: 5330034, Page: 20, Side: d, Line: 01, Word: 10",p02 C,,,,,accusative particle,,,,יתכון,yt,preposition with pronominal suffix (h)aphel,accusative particle,0.043602483046666134,20,,01
bsyny,"Masekhet: 5330034, Page: 20, Side: d, Line: 02, Word: 0",p02,GN Geographic name,,,,"in, with",,,,בסיני,syny,preposition with pronominal suffix | geographical name Geographic name,"in, with",0.005737168821929754,20,,02
)m',"Masekhet: 5330034, Page: 20, Side: d, Line: 02, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,02
lyh,"Masekhet: 5330034, Page: 20, Side: d, Line: 02, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,02
mlk),"Masekhet: 5330034, Page: 20, Side: d, Line: 02, Word: 3",noun sg. emphatic,,,,,king,,,,מלכא,mlk,noun sg. emphatic,king,0.048192218104209934,20,,02
nsyb,"Masekhet: 5330034, Page: 20, Side: d, Line: 02, Word: 4",verb G,,,,,"to take, pick up, carry",to marry,"to undertake, take up a task, experience",other idioms:,נסיב,nsb,verb peal,"to take, pick up, carry | to marry | to undertake, take up a task, experience | other idioms:",0.18129453477298021,20,,02
kwl),"Masekhet: 5330034, Page: 20, Side: d, Line: 02, Word: 5",noun sg. emphatic,,,,,"all, every",,,,כולא,kl,noun sg. emphatic,"all, every",0.4348773967022754,20,,02
$m(,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 0",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen,0.4142235889433282,20,,04
r',"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,04
ywdN,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 2",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,,0.09294213491526201,20,,04
n$yy),"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 3",N,,,,,"Nasi, leader of the community",,,,נשייא,n&y n&y noun sg. emphatic,noun,"Nasi, leader of the community",0.0722883271563149,20,,04
wk(s,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 4",verb G,c,,,,to be angry,,,,וכעס,w_,verb peal | conjunction,to be angry,5.046413695769412,20,,04
dxl,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 5",verb G,,,,,to fear,w.,‏ : to be worried about,,דחל,dxl,verb peal,to fear | w. | ‏ : to be worried about,0.009179470115087606,20,,04
w(rq,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 6",verb G,c,,,,to flee,"to avoid, stay away",,,וערק,w_,verb peal | conjunction,"to flee | to avoid, stay away",5.046413695769412,20,,04
slqwN,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 7",verb G,,,,,to go up,to result,to travel,idioms:,סלקון,slq,verb peal,to go up | to result | to travel | idioms:,0.2409610905210497,20,,04
"""r'","Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 8",No data,,,,,,,,,ר',None,No data,,23.98480797695953,20,,04
ywxnN,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 9",No data,,,,,,,,,יוחנן,None,No data,,23.98480797695953,20,,04
"wry$ lqy$""","Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 10",PN Personal name,,,,,,,,,וריש לקיש,!,proper name Personal name,,0.14916638937017362,20,,04
"""lpyys""","Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 11",No data,,,,,,,,,לפייס,None,No data,,23.98480797695953,20,,04
lyh,"Masekhet: 5330034, Page: 20, Side: d, Line: 04, Word: 12",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,04
)mrw,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרו,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,05
lyh,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,05
r',"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,20,,05
gbr),"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 3",noun sg. emphatic,,,,,man,,,,גברא,gbr,noun sg. emphatic,man,0.08835239985771821,20,,05
rb),"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 4",A02,,,,,"great, big",,,,רבא,rb,adjective singular determined,"great, big",1.192183681197003,20,,05
hw),"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 5",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,20,,05
)m',"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,20,,05
lyh,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 7",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,05
)yp$r,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 8","a01 C NO SINGLE LEMMA LIKE ABOVE IN DATA, number of rows is 0",,,,,possible,,,,איפשר,)yp$r,"a01 (h)aphel NO SINGLE LEMMA LIKE ABOVE IN DATA, number of rows is 0",possible,0.01606407270140331,20,,05
kl,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 9",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every",0.4348773967022754,20,,05
m)N,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 10",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,20,,05
dn),"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 11",P01 C,c,,,,I,,,,דנא,d_ d_ c,preposition independent (h)aphel | conjunction,I,1.2495553694163004,20,,05
$)yl,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 12",verb G,,,,,to ask,to ask for something,,,שאיל,$)l,verb peal,to ask | to ask for something,0.2604674645156108,20,,05
lyh,"Masekhet: 5330034, Page: 20, Side: d, Line: 05, Word: 13",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,05
hw),"Masekhet: 5330034, Page: 20, Side: d, Line: 06, Word: 0",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,20,,06
mgyb,"Masekhet: 5330034, Page: 20, Side: d, Line: 06, Word: 1",verb C,,,,,to answer,,,,מגיב,gwb,verb (h)aphel,to answer,0.03327557916719257,20,,06
ly,"Masekhet: 5330034, Page: 20, Side: d, Line: 06, Word: 2",p02 C,,,,,,,,,לי,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,20,,06
