text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
)m',"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,45,,64
lwN,"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 4",p02 C,,,,,,,,,לון,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,45,,64
wlmh,"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 5",c,c,,,,why?,"and, also",,,ולמה,w_,conjunction | conjunction,"why? | and, also",5.046413695769412,45,,64
l),"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 6",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,45,,64
)gybtwnyh,"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 7",verb C,,,,,to answer,,,,אגיבתוניה,gwb,verb (h)aphel,to answer,0.03327557916719257,45,,64
mN,"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 8",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,45,,64
hd),"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 9",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,45,,64
""")w","Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 10",No data,,,,,,,,,או,None,No data,,23.98480797695953,45,,64
hwd(,"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 11",No data,,,,,,,,,הודע,None,No data,,23.98480797695953,45,,64
)lyw,"Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 12",No data,,,,,,,,,אליו,None,No data,,23.98480797695953,45,,64
"xT)tw""","Masekhet: 5330038, Page: 45, Side: c, Line: 64, Word: 13",No data,,,,,,,,,חטאתו,None,No data,,23.98480797695953,45,,64
"""whby)""","Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 0",No data,,,,,,,,,והביא,None,No data,,23.98480797695953,45,,01
)mryN,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,45,,01
lyh,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 2",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,45,,01
xgyy,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 3",PN Personal name,,,,,,,,,חגיי,xgyy,proper name Personal name,,0.04016018175350828,45,,01
q$yth,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 4",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,קשיתה,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy,0.11130107514543723,45,,01
xgyy,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 5",PN Personal name,,,,,,,,,חגיי,xgyy,proper name Personal name,,0.04016018175350828,45,,01
qyym{t}h#09#,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 6",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קיימה,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions",0.3442301293157853,45,,01
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 7",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,01
d(t',"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 8",noun sg. emphatic,,,,,knowledge,,,,דעת',dy(h,noun sg. emphatic,knowledge,0.1262177140824546,45,,01
dr',"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 9",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,45,,01
y$m()l,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 10",PN Personal name,,,,,,,,,ישמעאל,y$m()l,proper name Personal name,,0.043602483046666134,45,,01
{dl)}<dw#09#>,"Masekhet: 5330038, Page: 45, Side: d, Line: 01, Word: 11",c,P01 C,,,,he,,,,דו,hw),conjunction | preposition independent (h)aphel,he,0.6001078587738523,45,,01
mpn{h}<y>#09#,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 0",verb D,,,,,to give back,to turn something,"to remove, clear out",to hear,מפני,pny,verb pael,"to give back | to turn something | to remove, clear out | to hear",0.017211506465789263,45,,02
)hN,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 1",P01 C,,,,,this,,,,אהן,)hn,preposition independent (h)aphel,this,0.2283393191128042,45,,02
qryyh,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 2",noun sg. emphatic,,,,,biblical verse,,,,קרייה,qrh,noun sg. emphatic,biblical verse,0.09638443620841987,45,,02
"""bmxwyyby","Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 3",No data,,,,,,,,,במחוייבי,None,No data,,23.98480797695953,45,,02
xT)wt,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 4",No data,,,,,,,,,חטאות,None,No data,,23.98480797695953,45,,02
w)$mwt,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 5",No data,,,,,,,,,ואשמות,None,No data,,23.98480797695953,45,,02
wwd)yN,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 6",No data,,,,,,,,,וודאין,None,No data,,23.98480797695953,45,,02
$(br,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 7",No data,,,,,,,,,שעבר,None,No data,,23.98480797695953,45,,02
(lyhN,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 8",No data,,,,,,,,,עליהן,None,No data,,23.98480797695953,45,,02
ywM,"Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 9",No data,,,,,,,,,יום,None,No data,,23.98480797695953,45,,02
"hkypwryM""","Masekhet: 5330038, Page: 45, Side: d, Line: 02, Word: 10",No data,,,,,,,,,הכיפורים,None,No data,,23.98480797695953,45,,02
nyx),"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 0",A01,,,,,quiet,,,,ניחא,nyx,adjective singular absolute or construct,quiet,0.03327557916719257,45,,03
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 1",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,03
d(t',"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 2",noun sg. emphatic,,,,,knowledge,,,,דעת',dy(h,noun sg. emphatic,knowledge,0.1262177140824546,45,,03
dr',"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 3",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,45,,03
(qybh,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 4",PN Personal name,,,,,,,,,עקיבה,(qybh,proper name Personal name,,0.05737168821929754,45,,03
dmpnh,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 5",c,verb C,,,,"to turn something, turn back","to give back, return",to convert,to turn something in a direction,דמפנה,pny,conjunction | verb (h)aphel,"to turn something, turn back | to give back, return | to convert | to turn something in a direction",0.017211506465789263,45,,03
)hN,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 6",P01 C,,,,,this,,,,אהן,)hn,preposition independent (h)aphel,this,0.2283393191128042,45,,03
qryyh,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 7",noun sg. emphatic,,,,,biblical verse,,,,קרייה,qrh,noun sg. emphatic,biblical verse,0.09638443620841987,45,,03
"""bmxwyyby","Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 8",No data,,,,,,,,,במחוייבי,None,No data,,23.98480797695953,45,,03
xT)wt,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 9",No data,,,,,,,,,חטאות,None,No data,,23.98480797695953,45,,03
w)$mwt,"Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 10",No data,,,,,,,,,ואשמות,None,No data,,23.98480797695953,45,,03
"wwd)yN""","Masekhet: 5330038, Page: 45, Side: d, Line: 03, Word: 11",No data,,,,,,,,,וודאין,None,No data,,23.98480797695953,45,,03
"""$(br","Masekhet: 5330038, Page: 45, Side: d, Line: 04, Word: 0",No data,,,,,,,,,שעבר,None,No data,,23.98480797695953,45,,04
(lyhN,"Masekhet: 5330038, Page: 45, Side: d, Line: 04, Word: 1",No data,,,,,,,,,עליהן,None,No data,,23.98480797695953,45,,04
ywM,"Masekhet: 5330038, Page: 45, Side: d, Line: 04, Word: 2",No data,,,,,,,,,יום,None,No data,,23.98480797695953,45,,04
"hkypwryM""","Masekhet: 5330038, Page: 45, Side: d, Line: 04, Word: 3",No data,,,,,,,,,הכיפורים,None,No data,,23.98480797695953,45,,04
"""whN","Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 0",No data,,,,,,,,,והן,None,No data,,23.98480797695953,45,,14
$hwrw,"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 1",No data,,,,,,,,,שהורו,None,No data,,23.98480797695953,45,,14
mwtr,"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 2",No data,,,,,,,,,מותר,None,No data,,23.98480797695953,45,,14
)bl,"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 3",No data,,,,,,,,,אבל,None,No data,,23.98480797695953,45,,14
)M,"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 4",No data,,,,,,,,,אם,None,No data,,23.98480797695953,45,,14
hwrw,"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 5",No data,,,,,,,,,הורו,None,No data,,23.98480797695953,45,,14
"pTwr""","Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 6",No data,,,,,,,,,פטור,None,No data,,23.98480797695953,45,,14
l),"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 7",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,45,,14
bd),"Masekhet: 5330038, Page: 45, Side: d, Line: 14, Word: 8",verb G,,,,,"to contrive, to invent",: it does not to refer to,to chatter,,בדא,bdy,verb peal,"to contrive, to invent | : it does not to refer to | to chatter",0.03212814540280662,45,,14
T(m',"Masekhet: 5330038, Page: 45, Side: d, Line: 15, Word: 0",noun sg. emphatic,,,,,taste; order,,,,טעמ',T(m,noun sg. emphatic,taste; order,0.11589081020298103,45,,15
dh{K}<N>/dhhN#09#/,"Masekhet: 5330038, Page: 45, Side: d, Line: 15, Word: 1",P01 C,P01 C,c,c,,this,this,,,דההן/,)hn,preposition independent (h)aphel | preposition independent (h)aphel | conjunction | conjunction,this | this,0.2283393191128042,45,,15
tnyy),"Masekhet: 5330038, Page: 45, Side: d, Line: 15, Word: 2",N,,,,,tanna,,,,תנייא,tnyy#2 tnyy#2 noun sg. emphatic,noun,tanna,0.08032036350701656,45,,15
"""mN","Masekhet: 5330038, Page: 45, Side: d, Line: 15, Word: 3",No data,,,,,,,,,מן,None,No data,,23.98480797695953,45,,15
hmqwM,"Masekhet: 5330038, Page: 45, Side: d, Line: 15, Word: 4",No data,,,,,,,,,המקום,None,No data,,23.98480797695953,45,,15
"hhw)""","Masekhet: 5330038, Page: 45, Side: d, Line: 15, Word: 5",No data,,,,,,,,,ההוא,None,No data,,23.98480797695953,45,,15
r',"Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,45,,33
ywxnN,"Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 1",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,45,,33
ptr,"Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 2",verb G,,,,,"to interpret,explain",,,,פתר,ptr,verb peal,"to interpret,explain",0.14228178678385792,45,,33
mtnyt',"Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 3",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,45,,33
"""bhwrywt","Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 4",No data,,,,,,,,,בהוריות,None,No data,,23.98480797695953,45,,33
byt,"Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 5",No data,,,,,,,,,בית,None,No data,,23.98480797695953,45,,33
"dyN""","Masekhet: 5330038, Page: 45, Side: d, Line: 33, Word: 6",No data,,,,,,,,,דין,None,No data,,23.98480797695953,45,,33
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 39, Word: 0",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,39
d(t',"Masekhet: 5330038, Page: 45, Side: d, Line: 39, Word: 1",noun sg. emphatic,,,,,knowledge,,,,דעת',dy(h,noun sg. emphatic,knowledge,0.1262177140824546,45,,39
d$mw)l,"Masekhet: 5330038, Page: 45, Side: d, Line: 39, Word: 2",PN Personal name,p,,,,,,,,דשמואל,d_ d_ p,proper name Personal name | preposition,,0.49454395245034477,45,,39
dw,"Masekhet: 5330038, Page: 45, Side: d, Line: 39, Word: 3",c,P01 C,,,,he,,,,דו,hw),conjunction | preposition independent (h)aphel,he,0.6001078587738523,45,,39
ylyP,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 0",V,,,,,,,,,יליף,ylp ylp verb G,V,,0.139986919255086,45,,40
lh,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 1",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,45,,40
"""xyyb","Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 2",No data,,,,,,,,,חייב,None,No data,,23.98480797695953,45,,40
"mxyyb""","Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 3",No data,,,,,,,,,מחייב,None,No data,,23.98480797695953,45,,40
nyx),"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 4",A01,,,,,quiet,,,,ניחא,nyx,adjective singular absolute or construct,quiet,0.03327557916719257,45,,40
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 5",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,40
d(t',"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 6",noun sg. emphatic,,,,,knowledge,,,,דעת',dy(h,noun sg. emphatic,knowledge,0.1262177140824546,45,,40
dr',"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 7",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher,4.462369909696963,45,,40
ywxnN,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 8",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,,0.42914022788034556,45,,40
dw,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 9",c,P01 C,,,,he,,,,דו,hw),conjunction | preposition independent (h)aphel,he,0.6001078587738523,45,,40
ylyP,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 10",V,,,,,,,,,יליף,ylp ylp verb G,V,,0.139986919255086,45,,40
lh,"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 11",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,45,,40
"""xywb","Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 12",No data,,,,,,,,,חיוב,None,No data,,23.98480797695953,45,,40
"mpTwr""","Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 13",No data,,,,,,,,,מפטור,None,No data,,23.98480797695953,45,,40
mtnyt',"Masekhet: 5330038, Page: 45, Side: d, Line: 40, Word: 14",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,45,,40
plyg',"Masekhet: 5330038, Page: 45, Side: d, Line: 41, Word: 1",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג',plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided",0.3075122488554348,45,,41
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 41, Word: 2",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,41
$mw)l,"Masekhet: 5330038, Page: 45, Side: d, Line: 41, Word: 3",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,45,,41
hd),"Masekhet: 5330038, Page: 45, Side: d, Line: 43, Word: 0",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,45,,43
plyg),"Masekhet: 5330038, Page: 45, Side: d, Line: 43, Word: 1",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגא,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided",0.3075122488554348,45,,43
(l,"Masekhet: 5330038, Page: 45, Side: d, Line: 43, Word: 2",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to,0.9638443620841988,45,,43
$mw)l,"Masekhet: 5330038, Page: 45, Side: d, Line: 43, Word: 3",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,45,,43
wlyt,"Masekhet: 5330038, Page: 45, Side: d, Line: 44, Word: 0",verb G,c,,,,,,,,ולית,w_,verb peal | conjunction,,5.046413695769412,45,,44
lh,"Masekhet: 5330038, Page: 45, Side: d, Line: 44, Word: 1",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,45,,44
