text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
)w,"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 3",No data,,,,,,,,,או,None,No data,,23.98480797695953,49,,13
"lr('d""","Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 4",No data,,,,,,,,,לרע'ד,None,No data,,23.98480797695953,49,,13
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 5",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,13
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 6",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,13
r',"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,49,,13
mn),"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 8",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,,0.15490355819210336,49,,13
mnN,"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 9",a01,,,,,whence?,,,,מנן,mnn,a01,whence?,0.024096109052104967,49,,13
$m(,"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 10",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen,0.4142235889433282,49,,13
r',"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,49,,13
hd),"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 12",P01 C,,,,,this (f.),,,,הדא,hd),preposition independent (h)aphel,this (f.),0.6471526431136763,49,,13
mylt),"Masekhet: 5330039, Page: 49, Side: b, Line: 13, Word: 13",N,,,,,"word, speech; thing",,,,מילתא,mylh mylh noun sg. emphatic,noun,"word, speech; thing",0.14228178678385792,49,,13
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 14, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,14
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 14, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,14
mN,"Masekhet: 5330039, Page: 49, Side: b, Line: 14, Word: 2",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,49,,14
r',"Masekhet: 5330039, Page: 49, Side: b, Line: 14, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,49,,14
b),"Masekhet: 5330039, Page: 49, Side: b, Line: 14, Word: 4",PN Personal name,,,,,,,,,בא,b),proper name Personal name,,0.16752532960034883,49,,14
r',"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,49,,16
xyyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 1",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,,0.22030728276210254,49,,16
br,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 2",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,49,,16
)$y,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 3",PN Personal name,,,,,,,,,אשי,)$y,proper name Personal name,,0.013769205172631409,49,,16
hwh,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 4",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,49,,16
ytyb,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 5",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתיב,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited,0.162935594542805,49,,16
qwmy,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 6",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,49,,16
rb,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 7",PN Personal name,,,,,,,,,רב,rb,proper name Personal name,,1.192183681197003,49,,16
xmtyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 8",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",חמתיה,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully",0.395864648713153,49,,16
my b(t,"Masekhet: 5330039, Page: 49, Side: b, Line: 16, Word: 9",verb Gt,,,,,to be frightened,"to be eager to act, anxious (due to concern or fear)",,,מי בעת,b(t,verb ethpeel,"to be frightened | to be eager to act, anxious (due to concern or fear)",0.004589735057543803,49,,16
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,17
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 1",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,17
mhw,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 2",P01 C,,,,,what is it ?,,,,מהו,mhw),preposition independent (h)aphel,what is it ?,0.11244850890982318,49,,17
kN,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 3",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,49,,17
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,17
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,17
xmrty,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 6",noun sg. emphatic,,,,,she-ass,,,,חמרתי,xmrh,noun sg. emphatic,she-ass,0.0022948675287719016,49,,17
m(brh,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 7",verb D,,,,,to be pregnant,to remove,to declare intercalation,to bring across,מעברה,(br,verb pael,to be pregnant | to remove | to declare intercalation | to bring across,0.11244850890982318,49,,17
why),"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 8",P01 C,c,,,,she,"and, also",,,והיא,w_,preposition independent (h)aphel | conjunction,"she | and, also",5.046413695769412,49,,17
b(yy),"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 9",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעייא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,49,,17
myld,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 10",verb G,,,,,to give birth,to beget,"metaph.: to produce, come up with",,מילד,yld,verb peal,"to give birth | to beget | metaph.: to produce, come up with",0.020653807758947117,49,,17
w)n),"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 11",P01 C,c,,,,I,"and, also",,,ואנא,w_,preposition independent (h)aphel | conjunction,"I | and, also",5.046413695769412,49,,17
b(y,"Masekhet: 5330039, Page: 49, Side: b, Line: 17, Word: 12",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,49,,17
mrb(th,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 0",V,,,,,,,,,מרבעתה,rb(#3 rb(#3 verb C,V,,0.0022948675287719016,49,,18
dl),"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 1",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not",1.3195488290438433,49,,18
tcTnN,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 2",verb Dt,,,,,"to cool down, cool oneself",,,,תצטנן,cnn,verb ethpaal,"to cool down, cool oneself",0.003442301293157852,49,,18
)m',"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,49,,18
lyh,"Masekhet: 5330039, Page: 49, Side: b, Line: 18, Word: 4",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,49,,18
