text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
mtnyt',"Masekhet: 5330019, Page: 61, Side: d, Line: 54, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,61,,54
dyl),"Masekhet: 5330019, Page: 61, Side: d, Line: 54, Word: 1",c,a01,,,,"no, not",,,,דילא,l),conjunction | a01,"no, not",1.3195488290438433,61,,54
kr',"Masekhet: 5330019, Page: 61, Side: d, Line: 54, Word: 2",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher,4.462369909696963,61,,54
ywdh,"Masekhet: 5330019, Page: 61, Side: d, Line: 54, Word: 3",PN Personal name,,,,,,,,,יודה,ywdh,proper name Personal name,,0.11015364138105127,61,,54
b(wN,"Masekhet: 5330019, Page: 61, Side: d, Line: 62, Word: 0",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעון,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,61,,62
qwmy,"Masekhet: 5330019, Page: 61, Side: d, Line: 62, Word: 1",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,61,,62
r',"Masekhet: 5330019, Page: 61, Side: d, Line: 62, Word: 2",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,61,,62
)x),"Masekhet: 5330019, Page: 61, Side: d, Line: 62, Word: 3",PN Personal name,,,,,,,,,אחא,)x),proper name Personal name,,0.14113435301947194,61,,62
mh,"Masekhet: 5330019, Page: 61, Side: d, Line: 62, Word: 4",c,,,,,what,,,,מה,mh,conjunction,what,0.6574795469931498,61,,62
nytny,"Masekhet: 5330019, Page: 61, Side: d, Line: 62, Word: 5",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ניתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,61,,62
r',"Masekhet: 5330019, Page: 61, Side: d, Line: 64, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,61,,64
$mw)l,"Masekhet: 5330019, Page: 61, Side: d, Line: 64, Word: 1",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,61,,64
)xwy,"Masekhet: 5330019, Page: 61, Side: d, Line: 64, Word: 2",noun sg. emphatic,,,,,brother,,,,אחוי,)x,noun sg. emphatic,brother,0.048192218104209934,61,,64
dr',"Masekhet: 5330019, Page: 61, Side: d, Line: 64, Word: 3",c,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,conjunction | noun,chief; teacher,4.462369909696963,61,,64
