text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
^q^nsyy),"Masekhet: 5330026, Page: 24, Side: d, Line: 45, Word: 5",noun pl. emphatic,,,,,fine,,,,קנסייא,qns,noun pl. emphatic,fine,0.004589735057543803,24,,45
)mryN,"Masekhet: 5330026, Page: 24, Side: d, Line: 45, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,24,,45
r',"Masekhet: 5330026, Page: 24, Side: d, Line: 46, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,24,,46
mtnyh,"Masekhet: 5330026, Page: 24, Side: d, Line: 46, Word: 1",PN Personal name,,,,,,,,,מתניה,mtnyh,proper name Personal name,,0.010326903879473558,24,,46
(bd,"Masekhet: 5330026, Page: 24, Side: d, Line: 46, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,24,,46
lbrtyh,"Masekhet: 5330026, Page: 24, Side: d, Line: 46, Word: 3",noun sg. emphatic,p03,,,,daughter,,,,לברתיה,l_,noun sg. emphatic | preposition proclitic,daughter,5.087721311287306,24,,46
kN,"Masekhet: 5330026, Page: 24, Side: d, Line: 46, Word: 4",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so",0.489954217392801,24,,46
)P,"Masekhet: 5330026, Page: 24, Side: d, Line: 48, Word: 0",c,,,,,"also, even",,,,אף,)wp )wp c,conjunction,"also, even",0.09408956867964796,24,,48
hw),"Masekhet: 5330026, Page: 24, Side: d, Line: 48, Word: 1",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,24,,48
)yt,"Masekhet: 5330026, Page: 24, Side: d, Line: 48, Word: 2",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,24,,48
lh,"Masekhet: 5330026, Page: 24, Side: d, Line: 48, Word: 3",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,24,,48
khd),"Masekhet: 5330026, Page: 24, Side: d, Line: 49, Word: 0",P01 C,p02,,,,this (f.),like,,,כהדא,k_,preposition independent (h)aphel | preposition with pronominal suffix,this (f.) | like,0.41881332400087207,24,,49
dtny,"Masekhet: 5330026, Page: 24, Side: d, Line: 49, Word: 1",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,24,,49
br qpr),"Masekhet: 5330026, Page: 24, Side: d, Line: 49, Word: 2",PN Personal name,,,,,,,,,בר קפרא,br@qpr),proper name Personal name,,0.01491663893701736,24,,49
w)yt,"Masekhet: 5330026, Page: 24, Side: d, Line: 50, Word: 0",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,,5.046413695769412,24,,50
db(y,"Masekhet: 5330026, Page: 24, Side: d, Line: 50, Word: 1",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,דבעי,d_ d_ c,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require",1.2495553694163004,24,,50
mymr,"Masekhet: 5330026, Page: 24, Side: d, Line: 51, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,24,,51
khd),"Masekhet: 5330026, Page: 24, Side: d, Line: 51, Word: 1",P01 C,p02,,,,this (f.),like,,,כהדא,k_,preposition independent (h)aphel | preposition with pronominal suffix,this (f.) | like,0.41881332400087207,24,,51
dtny,"Masekhet: 5330026, Page: 24, Side: d, Line: 51, Word: 2",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,24,,51
br qpr),"Masekhet: 5330026, Page: 24, Side: d, Line: 51, Word: 3",PN Personal name,,,,,,,,,בר קפרא,br@qpr),proper name Personal name,,0.01491663893701736,24,,51
mtnyt',"Masekhet: 5330026, Page: 24, Side: d, Line: 54, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,24,,54
msyy(),"Masekhet: 5330026, Page: 24, Side: d, Line: 54, Word: 1",V,,,,,,,,,מסייעא,syy( syy( verb D,V,,0.11703824396736698,24,,54
lxbryy),"Masekhet: 5330026, Page: 24, Side: d, Line: 54, Word: 2",p03,noun pl. emphatic,,,,comrade,,,,לחברייא,xbr,preposition proclitic | noun pl. emphatic,comrade,0.20424321006069926,24,,54
