text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
xbryy),"Masekhet: 5330029, Page: 56, Side: c, Line: 07, Word: 0",noun pl. emphatic,,,,,comrade,,,,חברייא,xbr,noun pl. emphatic,comrade,0.20424321006069926,56,,07
b(w,"Masekhet: 5330029, Page: 56, Side: c, Line: 07, Word: 1",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעו,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,56,,07
qwmy,"Masekhet: 5330029, Page: 56, Side: c, Line: 07, Word: 2",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,56,,07
r',"Masekhet: 5330029, Page: 56, Side: c, Line: 07, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,56,,07
$mw)l,"Masekhet: 5330029, Page: 56, Side: c, Line: 07, Word: 4",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,,0.1732624984222786,56,,07
lyt,"Masekhet: 5330029, Page: 56, Side: c, Line: 13, Word: 0",verb G,,,,,,,,,לית,lyt,verb peal,,0.5083131576229762,56,,13
lK,"Masekhet: 5330029, Page: 56, Side: c, Line: 13, Word: 1",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,56,,13
)l),"Masekhet: 5330029, Page: 56, Side: c, Line: 13, Word: 2",c,,,,,but rather,,,,אלא,)l),conjunction,but rather,0.3545570331952588,56,,13
khd),"Masekhet: 5330029, Page: 56, Side: c, Line: 13, Word: 3",P01 C,p02,,,,this (f.),like,,,כהדא,k_,preposition independent (h)aphel | preposition with pronominal suffix,this (f.) | like,0.41881332400087207,56,,13
l),"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,56,,19
mstbr),"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 1",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for",0.2971853449759613,56,,19
dl),"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 2",c,,,,,except,,,,דלא,dl),conjunction,except,0.07343576092070085,56,,19
"""dmwky","Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 3",No data,,,,,,,,,דמוכי,None,No data,,23.98480797695953,56,,19
$xyN,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 4",No data,,,,,,,,,שחין,None,No data,,23.98480797695953,56,,19
qwbryN,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 5",No data,,,,,,,,,קוברין,None,No data,,23.98480797695953,56,,19
$M,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 6",No data,,,,,,,,,שם,None,No data,,23.98480797695953,56,,19
")ybryhN""","Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 7",No data,,,,,,,,,איבריהן,None,No data,,23.98480797695953,56,,19
)yt,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 8",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,56,,19
lK,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 9",p02 C,,,,,,,,,לך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,56,,19
mymr,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,56,,19
"""m$M","Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 11",No data,,,,,,,,,משם,None,No data,,23.98480797695953,56,,19
rqb,"Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 12",No data,,,,,,,,,רקב,None,No data,,23.98480797695953,56,,19
"l)""","Masekhet: 5330029, Page: 56, Side: c, Line: 19, Word: 13",No data,,,,,,,,,לא,None,No data,,23.98480797695953,56,,19
"""m$M","Masekhet: 5330029, Page: 56, Side: c, Line: 20, Word: 0",No data,,,,,,,,,משם,None,No data,,23.98480797695953,56,,20
mg(,"Masekhet: 5330029, Page: 56, Side: c, Line: 20, Word: 1",No data,,,,,,,,,מגע,None,No data,,23.98480797695953,56,,20
"k$(wrh""","Masekhet: 5330029, Page: 56, Side: c, Line: 20, Word: 2",No data,,,,,,,,,כשעורה,None,No data,,23.98480797695953,56,,20
typtr,"Masekhet: 5330029, Page: 56, Side: c, Line: 20, Word: 4",verb Gt,,,,,to be explained,,,,תיפתר,ptr,verb ethpeel,to be explained,0.14228178678385792,56,,20
khdyN,"Masekhet: 5330029, Page: 56, Side: c, Line: 20, Word: 5",R,p02,,,,this (m.),like,,,כהדין,k_,R | preposition with pronominal suffix,this (m.) | like,0.41881332400087207,56,,20
tnyy),"Masekhet: 5330029, Page: 56, Side: c, Line: 21, Word: 0",N,,,,,tanna,,,,תנייא,tnyy#2 tnyy#2 noun sg. emphatic,noun,tanna,0.08032036350701656,56,,21
dtny,"Masekhet: 5330029, Page: 56, Side: c, Line: 21, Word: 1",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,56,,21
l),"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 0",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,56,,30
mN,"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 1",p01,,,,,from,,,,מן,mn,preposition independent,from,1.6362405480143658,56,,30
hdyN,"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 2",R,,,,,this (m.),,,,הדין,hdyn hdyn P01 C,R,this (m.),0.09867930373719178,56,,30
qryy),"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 3",noun sg. emphatic,,,,,biblical verse,,,,קרייא,qrh,noun sg. emphatic,biblical verse,0.09638443620841987,56,,30
""")w","Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 4",No data,,,,,,,,,או,None,No data,,23.98480797695953,56,,30
b(cM,"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 5",No data,,,,,,,,,בעצם,None,No data,,23.98480797695953,56,,30
")dM""","Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 6",No data,,,,,,,,,אדם,None,No data,,23.98480797695953,56,,30
hk),"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 7",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here,0.23981365675666372,56,,30
)t,"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 8",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.),0.34881986437332907,56,,30
(bd,"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 9",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,56,,30
lh,"Masekhet: 5330029, Page: 56, Side: c, Line: 30, Word: 10",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,56,,30
