text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
)mr,"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,57,,10
hkyN,"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 7",a01 C,,,,,"so, thus",,,,הכין,hkyn,a01 (h)aphel,"so, thus",0.18588426983052403,57,,10
)m',"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 8",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,57,,10
lyh,"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 9",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,57,,10
w)yN,"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 10",c,c,,,,if,"and, also",,,ואין,w_,conjunction | conjunction,"if | and, also",5.046413695769412,57,,10
kyny,"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 11",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so",0.489954217392801,57,,10
"""w)py'","Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 12",No data,,,,,,,,,ואפי',None,No data,,23.98480797695953,57,,10
nT(w,"Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 13",No data,,,,,,,,,נטעו,None,No data,,23.98480797695953,57,,10
"$l$yM""","Masekhet: 5330018, Page: 57, Side: a, Line: 10, Word: 14",No data,,,,,,,,,שלשים,None,No data,,23.98480797695953,57,,10
"""ywM","Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 0",No data,,,,,,,,,יום,None,No data,,23.98480797695953,57,,11
lpny,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 1",No data,,,,,,,,,לפני,None,No data,,23.98480797695953,57,,11
r)$,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 2",No data,,,,,,,,,ראש,None,No data,,23.98480797695953,57,,11
h$nh,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 3",No data,,,,,,,,,השנה,None,No data,,23.98480797695953,57,,11
yh),"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 4",No data,,,,,,,,,יהא,None,No data,,23.98480797695953,57,,11
)swr,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 5",No data,,,,,,,,,אסור,None,No data,,23.98480797695953,57,,11
(d,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 6",No data,,,,,,,,,עד,None,No data,,23.98480797695953,57,,11
$l$yM,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 7",No data,,,,,,,,,שלשים,None,No data,,23.98480797695953,57,,11
ywM,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 8",No data,,,,,,,,,יום,None,No data,,23.98480797695953,57,,11
lpny,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 9",No data,,,,,,,,,לפני,None,No data,,23.98480797695953,57,,11
r)$,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 10",No data,,,,,,,,,ראש,None,No data,,23.98480797695953,57,,11
"h$nh""","Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 11",No data,,,,,,,,,השנה,None,No data,,23.98480797695953,57,,11
m)y,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 12",R,,,,,what is it?,,,,מאי,mhy) mhy) P01 C,R,what is it?,0.03786531422473637,57,,11
kdwN,"Masekhet: 5330018, Page: 57, Side: a, Line: 11, Word: 13",X,,,,,now; enough,,,,כדון,kdwn kdwn a01 C,X,now; enough,0.05851912198368349,57,,11
wl),"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 0",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also",5.046413695769412,57,,17
yd(yN,"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 1",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידעין,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with",0.2650571995731546,57,,17
m)N,"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 2",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?,1.6362405480143658,57,,17
)m',"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,57,,17
d),"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 4",R,,,,,this (f.),,,,דא,dh dh P01,R,this (f.),0.045897350575438034,57,,17
wm)N,"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 5",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also",5.046413695769412,57,,17
)m',"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 6",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,57,,17
d),"Masekhet: 5330018, Page: 57, Side: a, Line: 17, Word: 7",R,,,,,this (f.),,,,דא,dh dh P01,R,this (f.),0.045897350575438034,57,,17
rbN,"Masekhet: 5330018, Page: 57, Side: a, Line: 23, Word: 0",noun sg. emphatic,,,,,chief; teacher,,,,רבן,rb,noun sg. emphatic,chief; teacher,1.192183681197003,57,,23
gmly)l,"Masekhet: 5330018, Page: 57, Side: a, Line: 23, Word: 1",PN Personal name,,,,,,,,,גמליאל,gmly)l,proper name Personal name,,0.039012747989122326,57,,23
wr',"Masekhet: 5330018, Page: 57, Side: a, Line: 23, Word: 2",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also",5.046413695769412,57,,23
