text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
r',"Masekhet: 5330001, Page: 02, Side: b, Line: 12, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,12
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 12, Word: 1",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,12
byr',"Masekhet: 5330001, Page: 02, Side: b, Line: 12, Word: 2",noun sg. abs. or construct,,,,,important person,,,,ביר',byrby,noun sg. abs. or construct,important person,0.14572408807701576,02,,12
bwN,"Masekhet: 5330001, Page: 02, Side: b, Line: 12, Word: 3",PN Personal name,,,,,,,,,בון,bwN,proper name Personal name,,0.0631088570412273,02,,12
b(y,"Masekhet: 5330001, Page: 02, Side: b, Line: 12, Word: 4",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,02,,12
hd),"Masekhet: 5330001, Page: 02, Side: b, Line: 20, Word: 0",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,02,,20
dtymr,"Masekhet: 5330001, Page: 02, Side: b, Line: 20, Word: 1",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דתימר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:,1.2495553694163004,02,,20
b)ylyN,"Masekhet: 5330001, Page: 02, Side: b, Line: 20, Word: 2",R,p02,,,,these (m. and f.),"in, with",,,באילין,b_,R | preposition with pronominal suffix,"these (m. and f.) | in, with",0.9512225906759533,02,,20
dlyt,"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 0",c,verb G,,,,,,,,דלית,lyt,conjunction | verb peal,,0.5083131576229762,02,,21
)wrxthwN,"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 1",noun pl. emphatic,,,,,"way, road",,,,אורחתהון,)wrx,noun pl. emphatic,"way, road",0.02983327787403472,02,,21
mtxmyy),"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 2",verb Gt,,,,,"to be seen, to appear","to see each other, meet",,,מתחמייא,xmy,verb ethpeel,"to be seen, to appear | to see each other, meet",0.395864648713153,02,,21
bymm),"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 3",noun sg. emphatic,p02,,,,daytime,"in, with",,,ביממא,b_,noun sg. emphatic | preposition with pronominal suffix,"daytime | in, with",0.9512225906759533,02,,21
brM,"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 4",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however",0.06769859209877109,02,,21
b)ylyN,"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 5",R,p02,,,,these (m. and f.),"in, with",,,באילין,b_,R | preposition with pronominal suffix,"these (m. and f.) | in, with",0.9512225906759533,02,,21
d)wrxhwN,"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 6",noun sg. emphatic,p,,,,"way, road",,,,דאורחהון,d_ d_ p,noun sg. emphatic | preposition,"way, road",0.49454395245034477,02,,21
mtxmy),"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 7",verb Gt,,,,,"to be seen, to appear","to see each other, meet",,,מתחמיא,xmy,verb ethpeel,"to be seen, to appear | to see each other, meet",0.395864648713153,02,,21
bymm),"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 8",noun sg. emphatic,p02,,,,daytime,"in, with",,,ביממא,b_,noun sg. emphatic | preposition with pronominal suffix,"daytime | in, with",0.9512225906759533,02,,21
l),"Masekhet: 5330001, Page: 02, Side: b, Line: 21, Word: 9",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not",1.3195488290438433,02,,21
m$(ryN,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 0",verb D,,,,,to estimate,to calculate,,,משערין,$(r,verb pael,to estimate | to calculate,0.006884602586315704,02,,22
bhwN,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 1",p02 C,,,,,"in, with",,,,בהון,b_,preposition with pronominal suffix (h)aphel,"in, with",0.9512225906759533,02,,22
)m',"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,02,,22
r',"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,22
ywsy,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 4",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,22
byr',"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 5",noun sg. abs. or construct,,,,,important person,,,,ביר',byrby,noun sg. abs. or construct,important person,0.14572408807701576,02,,22
bwN,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 6",PN Personal name,,,,,,,,,בון,bwN,proper name Personal name,,0.0631088570412273,02,,22
wblxwd,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 7",a01 C,c,,,,alone,"and, also",,,ובלחוד,w_,a01 (h)aphel | conjunction,"alone | and, also",5.046413695769412,02,,22
dytxmwN,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 8",c,verb Gt,,,,"to be seen, to appear","to see each other, meet",,,דיתחמון,xmy,conjunction | verb ethpeel,"to be seen, to appear | to see each other, meet",0.395864648713153,02,,22
tlt),"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 9",n01 C,,,,,three,,,,תלתא,tlt,numeral singular absolute or construct (h)aphel,three,0.10556390632350747,02,,22
kwkbyN,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 10",noun pl. absolute,,,,,star,,,,כוכבין,kwkb,noun pl. absolute,star,0.009179470115087606,02,,22
br mN,"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 11",p01 C,,,,,except for; outside of,,,,בר מן,br@mn,preposition independent (h)aphel,except for; outside of,0.005737168821929754,02,,22
hd),"Masekhet: 5330001, Page: 02, Side: b, Line: 22, Word: 12",P01,,,,,this (f.),,,,הדא,hd),preposition independent,this (f.),0.6471526431136763,02,,22
kwkbt),"Masekhet: 5330001, Page: 02, Side: b, Line: 23, Word: 0",noun sg. emphatic,,,,,Venus,,,,כוכבתא,kwkbh,noun sg. emphatic,Venus,0.003442301293157852,02,,23
wlyt,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 0",verb G,c,,,,,,,,ולית,w_,verb peal | conjunction,,5.046413695769412,02,,24
lyh,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 1",p01,,,,,,,,,ליה,l_,preposition independent,,5.087721311287306,02,,24
spq,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 2",noun sg. abs. or construct,,,,,doubt,,,,ספק,spq,noun sg. abs. or construct,doubt,0.01491663893701736,02,,24
)yt,"Masekhet: 5330001, Page: 02, Side: b, Line: 24, Word: 3",verb G,,,,,,,,,אית,)yt,verb peal,,0.349967298137715,02,,24
