text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
d)y$t(y,"Masekhet: 5330031, Page: 02, Side: a, Line: 30, Word: 2",verb Dt,c,,,,to narrate a story (false or otherwise!),"to play, sport",,,דאישתעי,d_ d_ c,verb ethpaal | conjunction,"to narrate a story (false or otherwise!) | to play, sport",1.2495553694163004,02,,30
qryy),"Masekhet: 5330031, Page: 02, Side: a, Line: 30, Word: 3",noun sg. emphatic,,,,,biblical verse,,,,קרייא,qrh,noun sg. emphatic,biblical verse,0.09638443620841987,02,,30
)y$t(yyt,"Masekhet: 5330031, Page: 02, Side: a, Line: 30, Word: 4",verb Dt,,,,,to narrate a story (false or otherwise!),"to play, sport",,,אישתעיית,$(y,verb ethpaal,"to narrate a story (false or otherwise!) | to play, sport",0.01606407270140331,02,,30
mtnyt),"Masekhet: 5330031, Page: 02, Side: a, Line: 30, Word: 5",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition,0.3614416357815745,02,,30
r',"Masekhet: 5330031, Page: 02, Side: a, Line: 31, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,31
ycxq,"Masekhet: 5330031, Page: 02, Side: a, Line: 31, Word: 1",PN Personal name,,,,,,,,,יצחק,ycxq,proper name Personal name,,0.1376920517263141,02,,31
mq$y,"Masekhet: 5330031, Page: 02, Side: a, Line: 31, Word: 2",verb D,,,,,to harden,to treat hard,to do with great difficulty,to make heavy,מקשי,q$y,verb pael,to harden | to treat hard | to do with great difficulty | to make heavy,0.11130107514543723,02,,31
"""twldwt","Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 0",No data,,,,,,,,,תולדות,None,No data,,23.98480797695953,02,,32
"hbwr""","Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 1",No data,,,,,,,,,הבור,None,No data,,23.98480797695953,02,,32
kl,"Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 2",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every",0.4348773967022754,02,,32
pyrq),"Masekhet: 5330031, Page: 02, Side: a, Line: 32, Word: 3",noun sg. emphatic,,,,,"segment, separation",,,,פירקא,prq,noun sg. emphatic,"segment, separation",0.04016018175350828,02,,32
tlytyy),"Masekhet: 5330031, Page: 02, Side: a, Line: 33, Word: 0",A01,,,,,third,,,,תליתייא,tlyty,adjective singular absolute or construct,third,0.006884602586315704,02,,33
dtnynN,"Masekhet: 5330031, Page: 02, Side: a, Line: 33, Word: 1",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]",0.5679797133710456,02,,33
"""bnzyqyN""","Masekhet: 5330031, Page: 02, Side: a, Line: 33, Word: 2",No data,,,,,,,,,בנזיקין,None,No data,,23.98480797695953,02,,33
hwwN,"Masekhet: 5330031, Page: 02, Side: a, Line: 38, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוון,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:",1.5777214260306822,02,,38
