text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
d)t,"Masekhet: 5330012, Page: 02, Side: b, Line: 32, Word: 4",R,c,,,,you (m.),,,,דאת,d_ d_ c,R | conjunction,you (m.),1.2495553694163004,02,,32
mdmy,"Masekhet: 5330012, Page: 02, Side: b, Line: 32, Word: 5",verb D,,,,,to compare x to y (w. double accus.),to make something like,"to draw a conclusion, imagine, envision",,מדמי,dmy,verb pael,"to compare x to y (w. double accus.) | to make something like | to draw a conclusion, imagine, envision",0.07458319468508681,02,,32
lh,"Masekhet: 5330012, Page: 02, Side: b, Line: 32, Word: 6",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,02,,32
"""lxlbyM""","Masekhet: 5330012, Page: 02, Side: b, Line: 32, Word: 7",No data,,,,,,,,,לחלבים,None,No data,,23.98480797695953,02,,32
dmynh,"Masekhet: 5330012, Page: 02, Side: b, Line: 32, Word: 8",verb D,,,,,to compare x to y (w. double accus.),to make something like,"to draw a conclusion, imagine, envision",,דמינה,dmy,verb pael,"to compare x to y (w. double accus.) | to make something like | to draw a conclusion, imagine, envision",0.07458319468508681,02,,32
"""l$bt""","Masekhet: 5330012, Page: 02, Side: b, Line: 32, Word: 9",No data,,,,,,,,,לשבת,None,No data,,23.98480797695953,02,,32
r',"Masekhet: 5330012, Page: 02, Side: c, Line: 01, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,02,,01
ywsy,"Masekhet: 5330012, Page: 02, Side: c, Line: 01, Word: 1",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,01
(byd,"Masekhet: 5330012, Page: 02, Side: c, Line: 01, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,02,,01
"""hmhlK""","Masekhet: 5330012, Page: 02, Side: c, Line: 01, Word: 3",No data,,,,,,,,,המהלך,None,No data,,23.98480797695953,02,,01
"""kmnyx""","Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 0",No data,,,,,,,,,כמניח,None,No data,,23.98480797695953,02,,02
kmh,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 1",c,,,,,just as,,,,כמה,kmh,conjunction,just as,0.06769859209877109,02,,02
dr',"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 2",c,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,conjunction | noun,chief; teacher,4.462369909696963,02,,02
ywsy,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 3",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,,0.37406340718981995,02,,02
(byd,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 4",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,02,,02
"""hmhlK","Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 5",No data,,,,,,,,,המהלך,None,No data,,23.98480797695953,02,,02
kmnyx,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 6",No data,,,,,,,,,כמניח,None,No data,,23.98480797695953,02,,02
"lxyywb""","Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 7",No data,,,,,,,,,לחייוב,None,No data,,23.98480797695953,02,,02
kK,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 8",a01 C,,,,,so,,,,כך,kk,a01 (h)aphel,so,0.01262177140824546,02,,02
hw),"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 9",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he,0.6001078587738523,02,,02
(byd,"Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 10",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:",0.6838705235740267,02,,02
"""hmhlK","Masekhet: 5330012, Page: 02, Side: c, Line: 02, Word: 11",No data,,,,,,,,,המהלך,None,No data,,23.98480797695953,02,,02
