text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings,word_percentage_yersushalmi,Page,Side,Line
xd,"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one,0.8158254064784111,63,,02
dwyd,"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 1",noun sg. abs. or construct,,,,,(??),,,,דויד,dwyd,noun sg. abs. or construct,(??),0.0022948675287719016,63,,02
^tlmyd^,"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 2",noun sg. abs. or construct,,,,,student,,,,תלמיד,tlmyd,noun sg. abs. or construct,student,0.10441647255912154,63,,02
b(),"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 3",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעא,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require",0.4991336875078886,63,,02
qwmy,"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 4",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before,0.5392938692613969,63,,02
r',"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 5",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher,4.462369909696963,63,,02
z(yr),"Masekhet: 5330030, Page: 63, Side: d, Line: 02, Word: 6",PN Personal name,,,,,,,,,זעירא,z(yr),proper name Personal name,,0.14228178678385792,63,,02
xd,"Masekhet: 5330030, Page: 63, Side: d, Line: 03, Word: 0",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one,0.8158254064784111,63,,03
dwyd,"Masekhet: 5330030, Page: 63, Side: d, Line: 03, Word: 1",noun sg. abs. or construct,,,,,(??),,,,דויד,dwyd,noun sg. abs. or construct,(??),0.0022948675287719016,63,,03
sbr,"Masekhet: 5330030, Page: 63, Side: d, Line: 03, Word: 2",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:,0.2971853449759613,63,,03
mymr,"Masekhet: 5330030, Page: 63, Side: d, Line: 03, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מימר,)mr,verb peal,to say | to command | to think | idiomatic and special usages:,4.212229349060825,63,,03
"""sdr","Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 0",No data,,,,,,,,,סדר,None,No data,,23.98480797695953,63,,18
hsympwN,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 1",No data,,,,,,,,,הסימפון,None,No data,,23.98480797695953,63,,18
kK,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 2",No data,,,,,,,,,כך,None,No data,,23.98480797695953,63,,18
"hw)""","Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 3",No data,,,,,,,,,הוא,None,No data,,23.98480797695953,63,,18
)n),"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 4",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I,0.30406994756227695,63,,18
plN,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 5",P01,,,,,so and so,,,,פלן,pln,preposition independent,so and so,0.04933965186859589,63,,18
br,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 6",noun sg. abs. or construct,,,,,son,,,,בר,br,noun sg. abs. or construct,son,0.7733703571961309,63,,18
plN,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 7",P01,,,,,so and so,,,,פלן,pln,preposition independent,so and so,0.04933965186859589,63,,18
mqd$,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 8",verb D,,,,,to sanctify,to betroth a woman,to proclaim a new month,,מקדש,qd$,verb pael,to sanctify | to betroth a woman | to proclaim a new month,0.011474337643859508,63,,18
lyK,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 9",p02 C,,,,,,,,,ליך,l_,preposition with pronominal suffix (h)aphel,,5.087721311287306,63,,18
)nt,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 10",R,,,,,you (fem. sg.),,,,אנת,)ty )ty P01 C,R,you (fem. sg.),0.003442301293157852,63,,18
pl{N}^n'^,"Masekhet: 5330030, Page: 63, Side: d, Line: 18, Word: 11",R,,,,,so-and-so (f.),,,,פלנ',plnyt plnyt noun sg. abs. or construct,R,so-and-so (f.),0.003442301293157852,63,,18
